time_seconds,forward_acceleration,right_acceleration,down_acceleration
5.554299,0.024570319175942816,-0.040149615425883564,0.012402321070103231
5.575089,0.0035409486262589747,-0.04173037770658766,0.04023150077178167
5.594511,0.018589680396924692,-0.023545903861969322,0.08112205065082911
5.614712,0.01737483017667337,-0.009830069610835443,0.062273724102393326
5.634773,0.0006537628517625328,-0.0213882768632546,0.04387884717731431
5.654678,0.0016687457203561728,-0.014376968626098382,0.10462936537225424
5.674606,-0.004403078437046526,-0.014930089464305962,0.10952013411486083
5.695089,-0.019168423750162686,-0.025531343965490623,0.08170436429927394
5.714853,-0.012927340452418607,-0.027332211780635517,0.12251974570929136
5.735212,-0.02038628221287401,-0.01939742913414608,0.14935294920570671
5.754859,-0.017786976756455828,-0.017082699287923282,0.10484243036290615
5.774997,0.013224449003829191,-0.015386339610484101,0.08825059914945073
5.795331,0.027845436397197932,-0.009430772196651224,0.10156336840535854
5.815384,0.009889117619587695,-0.019680679227840222,0.09308791204661329
5.835501,0.022790646082568,-0.02773385344460646,0.07618489796729644
5.855296,0.024158929434261737,-0.0292089059726007,0.06831917683272966
5.875387,0.013666935571796577,-0.02792111264255978,0.05933580169710194
5.895464,-0.015233697225078066,-0.027443055509093345,0.08168413743921787
5.915738,0.024018804042362313,-0.014119048019811602,0.07622402478131952
5.9354,0.04114136536002873,-0.0001353742605942815,0.04557274700668358
5.955572,0.031348375342928295,-0.01528467466068722,0.035410504953294286
5.97563,0.0006300398394873119,-0.018163208580730346,0.046701952699463964
5.996128,0.017206595529955793,-0.023964291252601265,0.05982610696739874
6.016343,-0.0009819726520366862,-0.018540167141038445,0.09245512010466285
6.035898,-0.0048481271170669445,-0.03459100732898743,0.10097106108176304
6.056064,0.018477401116982834,-0.016559309173604382,0.06507414469326273
6.075882,0.054939408342747485,-0.013505088586430663,0.040256814500625585
6.096239,0.03305447826450677,-0.003951365202452663,0.05576683825027218
6.116889,0.012263234582363313,-0.021262960312844824,0.06775244144895495
