time_seconds,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
8.904187,0.596156,1.458069,9.538500,-0.276111,0.032987,0.169210,0.97989148,0.08867130,-0.00678232,0.17861716
8.924264,0.373495,1.419762,9.179369,-0.310930,0.038485,0.178373,0.97983032,0.08590156,-0.00712099,0.18028563
8.944375,0.591368,1.491588,9.423578,-0.396452,0.086743,0.188147,0.97977477,0.08278705,-0.00746460,0.18202192
8.964364,0.998382,1.592144,10.280702,-0.365908,0.113010,0.119730,0.97975278,0.07887699,-0.00756519,0.18386333
8.984461,0.890643,1.486799,10.419566,-0.210138,0.101404,0.041539,0.97975749,0.07574543,-0.00791137,0.18513596
9.004320,0.486023,1.367089,9.943120,-0.097738,0.001833,0.040317,0.97978467,0.07408278,-0.00818552,0.18565267
9.024653,0.742203,1.362301,9.777920,-0.078802,-0.062919,0.058643,0.97978294,0.07317501,-0.00846900,0.18600872
9.044451,0.691924,1.407791,9.926360,-0.072693,0.006109,-0.002443,0.97972107,0.07257018,-0.00938172,0.18652692
9.064778,0.450110,1.290475,9.789890,-0.053145,0.048869,-0.027489,0.97975725,0.07212969,-0.00998233,0.18647669
9.084616,0.500388,1.254562,9.749189,-0.039706,0.005498,-0.014661,0.97992629,0.07164694,-0.00990342,0.18577759
9.105290,0.505177,1.278504,9.823410,-0.032987,-0.012217,-0.019548,0.98004472,0.07129676,-0.01012902,0.18527482
9.125034,0.380678,1.256956,9.756371,-0.010385,0.011606,-0.027489,0.98033607,0.07099972,-0.01050848,0.18382034
9.144839,0.404620,1.252167,9.667787,-0.001833,0.019548,-0.020769,0.98048407,0.07086458,-0.01046728,0.18308409
9.164657,0.469264,1.218649,9.703699,-0.015272,0.021380,-0.023824,0.98055780,0.07079379,-0.01029621,0.18272550
9.185525,0.366313,1.223437,9.828198,0.000611,0.004887,-0.038485,0.98063791,0.07056972,-0.01013681,0.18239085
9.204864,0.416591,1.201889,9.627085,0.027489,-0.004276,-0.025045,0.98072106,0.07044905,-0.01008421,0.18199334
9.225393,0.390255,1.254562,9.610326,0.030543,-0.017104,-0.036041,0.98081547,0.07053483,-0.01009842,0.18144989
9.245126,0.318429,1.216254,9.461885,0.013439,0.001833,-0.028100,0.98097700,0.07076841,-0.01022159,0.18047619
9.265326,0.332794,1.206678,9.421184,-0.023213,-0.001222,-0.010996,0.98108536,0.07078661,-0.01014200,0.17988308
9.284845,0.275333,1.230620,9.574412,-0.055589,0.009774,-0.003054,0.98115981,0.07045588,-0.01014226,0.17960696
9.305426,0.387861,1.211466,9.593566,-0.051313,0.000611,0.014050,0.98121953,0.06978691,-0.01004493,0.17954682
9.325711,0.555455,1.292869,9.835381,-0.044593,-0.007941,-0.003665,0.98123771,0.06919821,-0.01006592,0.17967428
9.345702,0.342371,1.199495,9.696517,-0.001222,0.036041,-0.020769,0.98130375,0.06874936,-0.01022319,0.17947745
9.365524,0.253785,1.180341,9.236830,-0.028100,0.010996,0.006109,0.98138231,0.06862580,-0.00984727,0.17911597
9.385700,0.313640,1.158794,9.332599,-0.108123,-0.015272,0.034208,0.98146588,0.06827322,-0.00976318,0.17879640
9.405491,0.588974,1.194707,9.813833,-0.116675,0.000611,0.016493,0.98152912,0.06718881,-0.01007925,0.17884307
9.425780,0.299275,1.180341,9.691729,-0.070860,0.010996,-0.001833,0.98160744,0.06603092,-0.01030200,0.17883141
9.446524,0.270545,1.039083,9.339781,-0.084910,0.026267,0.026267,0.98167568,0.06530114,-0.01030196,0.17872453
9.466016,0.481235,1.118092,9.435549,-0.145997,0.000611,0.041539,0.98168975,0.06437971,-0.01016068,0.17898962
9.485690,0.418985,1.110910,9.928755,-0.160047,0.034819,0.006109,0.98170400,0.06293414,-0.01043320,0.17940962
9.505975,0.256180,0.957681,9.694122,-0.107512,0.127060,0.006109,0.98179466,0.06129574,-0.01037853,0.17948359
9.525827,0.402226,0.960075,9.378088,-0.127060,0.128282,0.032376,0.98186296,0.05999041,-0.00931105,0.17960992
9.546311,0.543484,1.098939,9.988609,-0.142942,-0.012828,0.017104,0.98191476,0.05849507,-0.00830948,0.17986870
9.565985,0.263362,1.055843,10.350134,-0.042761,0.003054,-0.003054,0.98203295,0.05711369,-0.00876104,0.17964566
9.585884,0.289698,0.869095,9.334992,0.033598,0.043371,0.019548,0.98214722,0.05668103,-0.00883326,0.17915416
9.606133,0.304064,0.988805,9.193734,-0.084299,0.013439,0.030543,0.98218358,0.05688059,-0.00838493,0.17891279
9.626375,0.555455,0.981623,10.024523,-0.133169,0.013439,0.009774,0.98221493,0.05600959,-0.00842885,0.17901358
9.646305,0.416591,1.051055,10.292673,-0.033598,0.012828,-0.025656,0.98227561,0.05466413,-0.00857476,0.17908917
9.666480,0.265756,0.938527,9.763555,0.053756,-0.005498,-0.007330,0.98234057,0.05430761,-0.00852267,0.17884362
9.686373,0.258574,0.895431,9.313444,0.017715,-0.018326,0.015882,0.98232561,0.05482354,-0.00848482,0.17877044
9.706353,0.636858,0.995988,9.485827,-0.069639,0.012828,0.002443,0.98228836,0.05497405,-0.00863256,0.17892155
9.726460,0.507571,1.125275,10.105926,-0.065973,0.020159,-0.059865,0.98232281,0.05424763,-0.00870301,0.17895059
9.746736,0.213084,1.029507,10.125079,0.038485,-0.009774,-0.044593,0.98242772,0.05360331,-0.00868878,0.17856945
9.766833,0.306458,0.909797,9.720459,0.079412,-0.029932,-0.021991,0.98236781,0.05400957,-0.00866086,0.17877787
9.786611,0.320823,0.943315,9.437943,0.043371,-0.031765,-0.026267,0.98223621,0.05482665,-0.00876468,0.17924684
9.806500,0.158017,0.933739,9.679757,-0.003665,-0.007941,-0.029932,0.98221236,0.05526725,-0.00896462,0.17923242
9.826902,0.227449,0.931344,9.799467,0.005498,0.000000,-0.004276,0.98226196,0.05514518,-0.00894989,0.17899850
9.846405,0.452504,0.988805,9.799467,0.031154,-0.052534,0.001222,0.98227710,0.05504766,-0.00881334,0.17895231
9.866787,0.363919,1.029507,9.789890,0.050702,-0.032987,-0.028100,0.98226917,0.05535058,-0.00923619,0.17888087
9.886704,0.165200,0.897826,9.430760,0.049480,0.037263,-0.021991,0.98230702,0.05583526,-0.00942591,0.17851196
9.906960,0.301669,0.957681,9.253590,-0.006720,-0.004276,0.013439,0.98233408,0.05609876,-0.00885927,0.17830941
9.926899,0.481235,1.000776,9.641450,-0.045204,-0.053756,0.015882,0.98232013,0.05593979,-0.00885313,0.17843699
9.947115,0.414197,1.041478,9.871294,-0.014661,-0.050091,-0.011606,0.98226213,0.05555258,-0.00944348,0.17884633
9.966938,0.227449,0.936133,9.698911,0.008552,-0.021991,-0.007941,0.98223752,0.05547972,-0.00993366,0.17897707
9.987506,0.191536,0.895431,9.569624,-0.000611,0.010996,0.011606,0.98223531,0.05553355,-0.01006803,0.17896520
10.007081,0.409408,0.907402,9.557653,-0.028711,0.010996,0.037263,0.98216158,0.05537198,-0.00981874,0.17943273
10.027610,0.615310,1.041478,9.708488,-0.029932,-0.039706,0.028100,0.98207259,0.05496915,-0.00971799,0.18004857
10.047222,0.529119,1.072602,9.911995,-0.001222,-0.037874,-0.019548,0.98193860,0.05472757,-0.01016347,0.18082662
10.067472,0.282516,0.991199,9.799467,0.040928,0.017715,-0.017715,0.98186839,0.05478529,-0.01052665,0.18116894
10.087408,0.181959,0.912191,9.368511,0.041539,0.012217,0.023824,0.98177642,0.05515102,-0.01023957,0.18157302
10.107565,0.397437,0.919373,9.366117,-0.026878,-0.020159,0.051924,0.98168176,0.05548069,-0.01000671,0.18199673
10.127433,0.651223,0.986411,9.732430,-0.052534,-0.009774,0.030543,0.98156297,0.05520697,-0.01025120,0.18270569
10.147643,0.459687,1.065420,9.933543,-0.014050,-0.003054,-0.018326,0.98152184,0.05468524,-0.01049287,0.18306924
10.167591,0.332794,0.986411,9.821015,0.026267,-0.006109,-0.010996,0.98154587,0.05455135,-0.01056628,0.18297614
10.187621,0.337582,1.017536,9.493010,0.013439,-0.013439,0.009774,0.98154390,0.05481438,-0.01057649,0.18290730
10.207995,0.390255,1.012747,9.538500,-0.029322,0.013439,0.009774,0.98152220,0.05496664,-0.01068959,0.18297145
10.227560,0.428562,1.012747,9.720459,-0.039706,0.012217,0.007941,0.98151308,0.05465293,-0.01061391,0.18311881
10.247793,0.529119,1.036689,9.964667,-0.006720,-0.040317,0.001222,0.98152244,0.05424046,-0.01057206,0.18319406
10.267903,0.342371,0.984017,9.856929,0.036652,-0.042150,-0.021380,0.98149920,0.05425615,-0.01098865,0.18328920
10.287836,0.150835,0.921768,9.552865,0.032376,0.028711,-0.012217,0.98145443,0.05469917,-0.01130635,0.18337797
10.307897,0.349553,0.926556,9.392453,-0.007941,0.046426,0.018937,0.98140538,0.05492068,-0.01087190,0.18360026
10.327990,0.392649,0.988805,9.579201,-0.044593,-0.013439,0.025656,0.98133439,0.05471904,-0.01038820,0.18406768
10.348016,0.524330,1.000776,9.849746,-0.022602,-0.048869,0.017104,0.98127311,0.05428881,-0.01058594,0.18450932
10.368282,0.502782,1.051055,9.806650,0.014661,-0.042761,-0.000611,0.98117542,0.05415638,-0.01109586,0.18503745
10.388200,0.316035,0.964863,9.658210,0.031765,0.003665,-0.015272,0.98114753,0.05438112,-0.01148623,0.18509535
10.408067,0.150835,0.888249,9.368511,-0.000611,0.039095,0.010385,0.98114312,0.05468346,-0.01137366,0.18503685
10.429118,0.375890,0.921768,9.552865,-0.050091,-0.007330,0.046426,0.98112816,0.05455297,-0.01092239,0.18518227
10.448235,0.677559,1.012747,9.871294,-0.029322,-0.050702,0.031154,0.98105693,0.05402982,-0.01105889,0.18570371
10.468712,0.416591,1.005565,9.830592,0.010996,-0.037263,-0.001833,0.98100668,0.05382745,-0.01163654,0.18599239
10.488290,0.237026,0.931344,9.603143,0.014050,0.010385,0.007941,0.98098737,0.05400364,-0.01197910,0.18602136
10.508330,0.299275,0.936133,9.605537,-0.006720,0.013439,0.032376,0.98096818,0.05409572,-0.01182446,0.18610591
10.528530,0.591368,0.938527,9.710882,-0.007330,0.010996,0.043982,0.98091793,0.05395981,-0.01166626,0.18641961
10.548696,0.622492,0.984017,9.607931,0.007941,-0.030543,0.007941,0.98083985,0.05384557,-0.01159967,0.18686713
10.568791,0.371101,0.976834,9.653421,-0.004887,-0.039706,0.008552,0.98081738,0.05396805,-0.01193656,0.18692875
10.588636,0.450110,0.931344,9.672575,0.007330,-0.006720,0.012217,0.98079824,0.05398826,-0.01234679,0.18699610
10.608719,0.445322,0.905008,9.610326,-0.007330,0.004276,0.015882,0.98078412,0.05405843,-0.01241868,0.18704586
10.629221,0.452504,0.912191,9.662998,-0.012217,-0.019548,0.018937,0.98076147,0.05395428,-0.01241273,0.18719471
10.649434,0.600945,0.974440,9.667787,-0.010385,-0.018326,0.018937,0.98075473,0.05383846,-0.01265835,0.18724713
10.669118,0.560243,0.998382,9.722853,-0.009163,-0.021991,-0.012828,0.98085344,0.05372084,-0.01299797,0.18673998
10.688911,0.308852,0.950498,9.715671,0.008552,-0.014661,-0.018326,0.98091781,0.05366065,-0.01335561,0.18639325
10.709299,0.284910,0.866701,9.703699,0.020159,-0.012217,0.008552,0.98098838,0.05376502,-0.01348826,0.18598193
10.729232,0.313640,0.888249,9.583989,0.014050,-0.026878,0.025045,0.98098499,0.05392383,-0.01354397,0.18595004
10.749433,0.423774,0.866701,9.533711,-0.008552,-0.032987,0.034208,0.98091573,0.05400582,-0.01370093,0.18627980
10.769353,0.517148,0.957681,9.598354,-0.037874,0.000000,0.032376,0.98085886,0.05387172,-0.01398741,0.18659599
10.789457,0.727837,1.067814,9.876082,-0.028711,-0.012217,0.004887,0.98082131,0.05345675,-0.01405783,0.18690722
10.809147,0.481235,0.998382,9.794679,0.014050,-0.012217,-0.017715,0.98081505,0.05319946,-0.01425952,0.18699813
10.829889,0.277727,0.976834,9.548077,0.019548,-0.016493,0.003054,0.98083526,0.05336595,-0.01435789,0.18683733
10.849352,0.328006,0.909797,9.533711,-0.017715,-0.004276,0.029932,0.98079920,0.05358844,-0.01446653,0.18695477
10.870345,0.584185,0.960075,9.756371,-0.021991,-0.006720,0.023824,0.98075372,0.05340201,-0.01450777,0.18724285
10.889521,0.531513,0.955287,9.871294,0.009774,-0.034208,0.012828,0.98074824,0.05319082,-0.01463309,0.18732247
10.909748,0.454898,0.902614,9.651027,0.047037,-0.029322,0.002443,0.98077750,0.05334167,-0.01497557,0.18709870
10.929755,0.411803,0.955287,9.414001,0.016493,0.001833,0.011606,0.98074383,0.05383847,-0.01517171,0.18711714
10.950064,0.519542,0.919373,9.531317,-0.023213,0.016493,0.026267,0.98060197,0.05398875,-0.01508474,0.18782300
10.969769,0.584185,0.976834,9.710882,-0.017104,-0.040317,0.021380,0.98005307,0.05375769,-0.01483402,0.19075157
10.989859,0.560243,0.945710,9.720459,0.001833,-0.052534,0.010385,0.97934008,0.05371410,-0.01509042,0.19437084
11.009775,0.481235,0.916979,9.622296,0.023213,-0.002443,0.003054,0.97905070,0.05384911,-0.01554480,0.19575128
11.030283,0.517148,0.921768,9.509769,-0.003665,-0.023824,0.008552,0.97899896,0.05407244,-0.01552146,0.19594970
11.050249,0.514753,0.948104,9.725247,-0.021380,-0.077580,0.016493,0.97896254,0.05407207,-0.01576749,0.19611216
11.070083,0.667982,0.948104,9.876082,0.005498,-0.147829,0.031765,0.97883821,0.05401097,-0.01655346,0.19668439
11.090501,0.620098,1.079785,9.888053,0.057421,-0.276722,0.053756,0.97850215,0.05436145,-0.01794592,0.19813247
11.110328,0.713472,1.003170,9.777920,0.103236,-0.336587,0.058643,0.97757870,0.05553310,-0.02035643,0.20209342
11.130641,1.197101,1.173159,10.017340,0.148440,-0.525955,0.064141,0.97682774,0.05726516,-0.02332538,0.20490071
11.150605,1.098939,1.134852,10.316615,0.281609,-0.943787,0.082467,0.97639638,0.05979338,-0.02818445,0.20562218
11.170703,1.146823,1.247379,10.287885,0.452040,-1.351845,0.152105,0.97570693,0.06445462,-0.03684447,0.20611718
11.190493,1.228225,1.177947,9.619903,0.560774,-1.429425,0.191201,0.97451109,0.07150771,-0.04903856,0.20690569
11.210440,1.697489,1.249773,9.062054,0.461203,-1.159422,0.171653,0.97292823,0.07964614,-0.06162103,0.20801482
11.230928,1.977611,1.374272,9.327810,0.359800,-1.276708,0.160658,0.97146952,0.08615806,-0.07164012,0.20902508
11.250613,2.114080,1.472434,9.890448,0.459371,-1.769677,0.237016,0.97018564,0.09066668,-0.08090959,0.20969759
11.270787,2.394202,1.575385,9.792285,0.620028,-2.071444,0.302989,0.96763289,0.09839815,-0.09674299,0.21129474
11.290706,3.002329,1.651999,9.409213,0.668287,-1.844202,0.279776,0.96424288,0.10814703,-0.11513600,0.21279950
11.311264,3.318364,1.666364,8.664616,0.609644,-1.492955,0.186925,0.96111166,0.11759260,-0.13134976,0.21256454
11.331217,3.342306,1.838747,8.611943,0.503353,-1.520444,0.180816,0.95848429,0.12565471,-0.14415765,0.21151243
11.351189,3.339911,1.790863,9.064447,0.555277,-1.858252,0.300546,0.95583779,0.13265960,-0.15756790,0.20963773
11.371120,4.113238,2.037466,8.918402,0.645685,-1.913841,0.362854,0.95221692,0.14038503,-0.17414664,0.20796156
11.391000,4.383783,1.924938,8.343793,0.629191,-1.536937,0.265726,0.94797862,0.14874057,-0.19110607,0.20661853
11.410879,4.527435,1.994370,7.802703,0.521679,-1.133155,0.212581,0.94427216,0.15629971,-0.20442893,0.20525436
11.431831,4.647145,2.104503,8.049306,0.470366,-1.442864,0.313374,0.94147718,0.16206868,-0.21436974,0.20346995
11.451718,4.927267,2.240973,8.420407,0.609033,-2.086105,0.504575,0.93772042,0.16768783,-0.22750910,0.20199257
11.471423,5.499481,2.305616,7.965509,0.729373,-2.150246,0.549779,0.93148780,0.17541437,-0.24631388,0.20221215
11.491046,6.016629,2.305616,7.117962,0.667065,-1.394605,0.373239,0.92436415,0.18410435,-0.26532701,0.20312093
11.511419,5.779603,2.183512,6.543353,0.486249,-0.771523,0.210749,0.91929108,0.19112049,-0.27732345,0.20363833
11.531817,5.849035,2.319981,6.545747,0.361632,-0.952950,0.296881,0.91636622,0.19571590,-0.28393197,0.20334974
11.551943,6.172252,2.324770,7.204153,0.375071,-1.469742,0.444099,0.91290450,0.19925886,-0.29278585,0.20292297
11.571486,6.258443,2.458845,7.098808,0.475864,-1.419651,0.447153,0.90748399,0.20342426,-0.30648062,0.20288227
11.591591,6.708553,2.231396,6.335058,0.464258,-0.830777,0.381791,0.90175736,0.20840496,-0.31924415,0.20367694
11.611338,6.995857,2.248155,5.717354,0.359800,-0.577268,0.282220,0.89784926,0.21227930,-0.32666016,0.20517635
11.632366,6.861782,2.123657,5.896919,0.258396,-0.817949,0.274278,0.89502478,0.21507929,-0.33204678,0.20595272
11.651689,6.789956,2.324770,6.143522,0.248622,-0.965167,0.308487,0.89162993,0.21735044,-0.33990371,0.20547596
11.671759,7.156269,2.375048,5.947197,0.241903,-0.698830,0.262061,0.88765067,0.21959984,-0.34914571,0.20481555
11.691704,7.366959,2.279280,5.595249,0.178984,-0.372017,0.149662,0.88461685,0.22138381,-0.35594195,0.20432271
11.711781,7.242460,2.272097,5.731719,0.141721,-0.528398,0.165544,0.88308907,0.22229002,-0.35976708,0.20324500
11.732622,7.182605,2.231396,5.734113,0.201586,-0.998765,0.304211,0.88104391,0.22306123,-0.36511341,0.20173663
11.752543,7.582437,2.217031,5.528212,0.227853,-1.015258,0.358578,0.87676340,0.22482401,-0.37472194,0.20080751
11.773189,7.891289,2.317587,5.145139,0.164323,-0.506407,0.221133,0.87212312,0.22663307,-0.38446420,0.20056449
11.792038,7.773973,2.202666,5.066131,0.065363,-0.045815,0.059865,0.86974353,0.22744098,-0.38952836,0.20021109
11.811968,7.661446,2.209848,5.106832,0.012828,-0.043982,0.053756,0.86962265,0.22713794,-0.39048827,0.19920811
11.833127,7.778761,2.274492,5.410896,0.042761,-0.504575,0.173486,0.86968720,0.22622053,-0.39174360,0.19749749
11.852225,7.826645,2.264915,5.463568,0.123395,-0.748921,0.230296,0.86767113,0.22595590,-0.39714950,0.19586493
11.873425,7.905654,2.231396,5.231331,0.130114,-0.477086,0.196088,0.86432517,0.22672513,-0.40445665,0.19481421
11.892117,7.910442,2.114080,4.716578,0.092852,-0.029322,0.075747,0.86206675,0.22720006,-0.40923756,0.19428302
11.912374,7.908048,2.178724,4.589684,-0.030543,0.249233,-0.000611,0.86184776,0.22707154,-0.41002139,0.19375117
11.932369,7.814674,2.138022,5.207389,-0.073915,-0.028711,0.051924,0.86315387,0.22561724,-0.40867513,0.19247589
11.952413,7.908048,2.264915,5.480328,0.014050,-0.319483,0.147829,0.86337048,0.22400355,-0.40995452,0.19066016
11.972862,7.912837,2.185906,5.188235,0.095906,-0.301157,0.131336,0.86208206,0.22325896,-0.41365981,0.18935579
11.993617,8.001422,2.102109,4.735731,0.073915,-0.082467,0.104458,0.86067444,0.22335596,-0.41688082,0.18857889
12.012478,8.152257,2.109292,4.687847,0.004276,0.000611,0.059865,0.86017096,0.22308289,-0.41824692,0.18817382
12.032939,7.982268,2.126051,5.037400,-0.025045,-0.121562,0.058032,0.86020416,0.22223735,-0.41905951,0.18721285
12.052732,7.872135,2.147599,5.149928,0.002443,-0.162490,0.086132,0.85977358,0.22143702,-0.42090404,0.18599720
12.073009,8.049306,2.075773,5.035006,0.033598,-0.020769,0.069028,0.85872108,0.22105668,-0.42364380,0.18508963
12.092609,8.219295,2.075773,4.774038,0.023213,0.039095,0.036652,0.86082947,0.21452492,-0.42816779,0.17211619
12.112828,8.085219,2.104503,4.910508,0.003054,-0.130114,0.042761,0.86196274,0.21007390,-0.43159160,0.16315065
12.132806,7.931990,2.068590,5.121197,0.022602,-0.188757,0.069028,0.86216003,0.20638466,-0.43582982,0.15536360
12.153243,7.994239,2.080561,4.939238,0.040317,-0.033598,0.059865,0.86202872,0.20354417,-0.43942192,0.14961508
12.173175,8.166622,2.018312,4.728549,0.002443,0.183870,0.014050,0.86167169,0.20325461,-0.44036055,0.14930514
12.193633,8.221688,2.087744,4.771644,-0.048258,0.244957,-0.043371,0.86246765,0.20262612,-0.43914273,0.14915057
12.213112,8.066066,2.054225,5.109226,-0.036041,-0.010385,-0.011606,0.86354995,0.20204537,-0.43733734,0.14898071
12.233310,7.912837,2.056619,5.178658,0.024435,-0.107512,0.033598,0.86346561,0.20180896,-0.43771929,0.14866805
12.253305,7.994239,2.044648,4.905719,0.036652,0.056810,0.020769,0.86283880,0.20202686,-0.43879697,0.14883435
12.273669,8.240842,1.994370,4.771644,0.010385,0.171653,-0.017104,0.86291265,0.20217852,-0.43842265,0.14930287
12.293186,8.085219,2.082955,4.805163,-0.024435,0.134390,-0.045204,0.86351621,0.20211233,-0.43716675,0.14958474
12.313440,7.936779,2.051831,5.039794,-0.027489,0.017715,-0.012217,0.86404967,0.20194130,-0.43625870,0.14938639
12.333416,7.939173,2.075773,5.080496,-0.001833,0.009163,0.002443,0.86350656,0.20186570,-0.43740550,0.14927584
12.353744,8.027759,2.025495,4.958392,-0.001222,0.133779,-0.018937,0.86313808,0.20190755,-0.43807989,0.14937177
12.373816,8.046912,2.047042,4.802769,-0.026267,0.304211,-0.076358,0.86327690,0.20191233,-0.43770057,0.14967526
12.393706,8.063671,2.094927,4.987122,-0.080023,0.472199,-0.146608,0.86461407,0.20163457,-0.43520489,0.14960857
12.414099,7.771579,2.059013,5.147533,-0.062308,0.427606,-0.175318,0.86685389,0.20093709,-0.43126315,0.14899942
12.433936,7.522582,2.142811,5.183447,-0.020159,0.178984,-0.093462,0.86889446,0.20058216,-0.42759410,0.14816391
12.453774,7.659051,2.104503,5.135562,-0.004276,0.250455,-0.070860,0.86970240,0.20059857,-0.42610636,0.14768741
12.474047,7.642292,2.138022,4.740520,-0.067195,0.768468,-0.221133,0.87075460,0.20054835,-0.42400056,0.14761597
12.493763,7.261614,2.123657,4.625597,-0.229685,1.412320,-0.383623,0.87428063,0.19983380,-0.41725370,0.14696673
12.513928,6.864176,2.094927,4.659117,-0.345750,1.787392,-0.462425,0.88098669,0.19724117,-0.40485811,0.14508042
12.533913,6.720524,2.197877,4.934450,-0.428217,1.856419,-0.481973,0.88941455,0.19317900,-0.38905299,0.14234298
12.554347,6.380548,2.171541,4.726154,-0.436158,1.812437,-0.481973,0.89808148,0.18814227,-0.37253967,0.13880360
12.574212,6.081272,2.276886,5.135562,-0.515570,1.634675,-0.448986,0.90635103,0.18299697,-0.35609129,0.13505156
12.594376,5.248090,2.102109,5.468357,-0.520457,1.726305,-0.466090,0.91371989,0.17735343,-0.34122568,0.13125095
12.614114,4.812346,1.905785,5.035006,-0.649961,2.483778,-0.547946,0.92239267,0.16819617,-0.32713199,0.11784116
12.634764,4.936844,1.628057,4.797980,-0.942565,3.158173,-0.664011,0.93233317,0.15995997,-0.30448943,0.11159673
12.654250,4.446033,1.517924,5.401319,-1.293813,3.250414,-0.778242,0.94378150,0.14935598,-0.27486104,0.10686834
12.674495,3.485958,1.589750,6.974309,-1.453248,2.843578,-0.742201,0.95499289,0.13542707,-0.24437478,0.09964487
12.694297,2.748544,1.707066,8.204929,-1.354288,2.508213,-0.612087,0.96432483,0.12002861,-0.21764371,0.09111625
12.714457,2.741361,2.123657,8.556877,-1.158201,2.340836,-0.530842,0.97170615,0.10562564,-0.19398262,0.08367380
12.734467,2.559402,2.126051,8.681376,-0.923017,2.230269,-0.564439,0.97767645,0.09316911,-0.17164177,0.07750729
12.754728,2.068590,1.546654,8.118738,-0.693332,2.142915,-0.527788,0.98260027,0.08314966,-0.15002897,0.07123356
12.774714,1.233014,0.821211,7.989451,-0.681726,1.851533,-0.444710,0.98658752,0.07541776,-0.12902559,0.06564807
12.794702,0.584185,0.814029,8.101978,-0.781907,1.775174,-0.400117,0.98966146,0.06788326,-0.11088508,0.06055358
12.814364,0.955287,0.907402,8.621520,-0.979217,1.997529,-0.406225,0.99229521,0.05934627,-0.09354253,0.05548064
12.834930,1.249773,1.084573,9.327810,-1.048245,2.088548,-0.514959,0.99478567,0.04876943,-0.07401700,0.05044354
12.854892,0.411803,0.612916,9.576807,-0.952950,1.883298,-0.577879,0.99688196,0.03755869,-0.05350198,0.04419666
12.875073,-0.225055,-0.112527,9.658210,-0.916298,1.641395,-0.562607,0.99830967,0.02751004,-0.03496106,0.03739995
12.894813,-0.763750,-0.407014,9.962274,-0.987158,1.295645,-0.508851,0.99918503,0.01800042,-0.01885373,0.03081947
12.914952,-0.105345,-0.136469,10.556035,-1.039693,1.178970,-0.446543,0.99964082,0.00794213,-0.00624700,0.02482174
12.934794,0.263362,-0.102951,11.312603,-0.974941,1.158201,-0.555887,0.99979115,-0.00246356,0.00502314,0.01965652
12.955078,0.375890,-0.426168,11.247959,-0.761138,1.243722,-0.708604,0.99971205,-0.01218693,0.01602240,0.01306058
12.975558,0.253785,0.076614,10.850522,-0.399506,1.087340,-0.734871,0.99939740,-0.01991376,0.02800526,0.00490852
12.994852,-0.749385,-0.354342,10.948685,-0.319483,0.633467,-0.773966,0.99896306,-0.02401253,0.03850703,-0.00365952
13.015412,-1.726219,-0.902614,10.941502,-0.195477,0.453873,-0.593761,0.99855036,-0.02738483,0.04460555,-0.01255957
13.035241,-0.658405,-1.134852,11.166556,-0.045815,0.477086,-0.370795,0.99817020,-0.02949244,0.04902830,-0.01956253
13.055346,0.938527,-1.086968,9.133880,0.093462,0.137445,-0.486860,0.99781072,-0.02999316,0.05372633,-0.02424318
13.075956,0.311246,-0.869095,8.269572,-0.080634,-0.754419,-0.637743,0.99762917,-0.02927174,0.05460057,-0.02996728
13.095461,-0.280122,-0.155623,7.850587,-0.481362,-1.519222,-0.784962,0.99779248,-0.03075780,0.04604039,-0.03666821
13.115569,-0.378284,-0.426168,7.259220,-1.042747,-1.866193,-0.882700,0.99790221,-0.03642882,0.03053078,-0.04395520
13.135486,-0.550666,-1.127669,6.782773,-1.262658,-2.924823,-0.759305,0.99743098,-0.04793903,0.01199947,-0.05185765
13.155734,-1.067814,0.296881,9.600749,-0.153938,-6.425081,-0.686002,0.99624342,-0.06214342,-0.01694474,-0.05788108
13.175747,11.688493,-8.784326,33.640926,5.594915,0.565661,-0.325591,0.99257678,-0.06715139,-0.08128218,-0.06062477
13.196029,2.760514,4.496311,7.311892,0.002443,2.084883,-0.119730,0.99507535,-0.01077958,-0.07915692,-0.05867802
13.215705,1.711854,-0.981623,9.035717,-0.620639,0.937067,0.215025,0.99644202,-0.00943060,-0.05832862,-0.06010107
13.235774,-0.287304,-0.004788,10.570400,0.144164,-0.057421,-0.141110,0.99691433,-0.01525710,-0.04854960,-0.05976766
13.255739,1.826776,-0.304064,9.337387,-0.020769,-0.352469,-0.100182,0.99668467,-0.01389035,-0.04920086,-0.06329308
13.276220,1.000776,-0.296881,9.792285,-0.052534,-0.166155,-0.124617,0.99629664,-0.01438576,-0.05269215,-0.06640504
13.296153,1.374272,-0.277727,8.947132,0.184481,0.414777,-0.302989,0.99600112,-0.01504634,-0.05430941,-0.06932425
13.315893,1.039083,0.241814,10.168175,0.073915,0.197309,-0.271835,0.99590403,-0.01293636,-0.05050885,-0.07386965
13.335972,1.027112,0.119710,8.463503,-0.002443,0.100793,0.029322,0.99570584,-0.01201277,-0.04878141,-0.07775553
13.356312,1.723825,-0.246603,9.442732,0.200364,2.076942,-0.006720,0.99566633,-0.01202787,-0.04808141,-0.07868999
13.377249,-1.225831,0.196325,11.540052,0.119119,1.629178,-0.037874,0.99634701,-0.00852930,-0.02834493,-0.08010251
13.396056,0.423774,-0.004788,8.803479,0.001833,-0.580933,0.001222,0.99653172,-0.00603627,-0.01240505,-0.08206309
